Unnamed: 0,Title,Link,Year,Season,Format,Episodes,EpisodeDuration,Status,Popularity,MeanScore,Favorites,Studios,Source,Genre,Completed,Planning,Current,Dropped
5115,5115,Hitorigurashi no Shougakusei,98615/Hitorigurashi-no-Shougakusei,2017,Fall,TV Short,10,4 mins,Finished,1189,60%,6,Signal.MD,Manga,Slice of Life,579,479,56,55
5116,5116,Dia Horizon Kabu,99636/Dia-Horizon-Kabu,2017,Fall,TV Short,12,5 mins,Finished,1180,32%,2,Fanworks,Original,Fantasy,814,177,129,34
5117,5117,Love Kome: We Love Rice 2nd Season,99391/Love-Kome-We-Love-Rice-2nd-Season,2017,Fall,TV Short,12,4 mins,Finished,1059,43%,1,Encourage Films,Original,Comedy,630,277,81,44
5118,5118,Glamorous Heroes,100287/Glamorous-Heroes,2017,Fall,TV Short,10,10 mins,Finished,993,35%,4,drop,Original,"Action,Sci-Fi",549,261,100,63
5119,5119,Fireball Humorous,100282/Fireball-Humorous,2017,Fall,TV Short,3,3 mins,Finished,877,53%,1,Jinni's Animation Studios,Original,"Comedy,Sci-Fi",445,257,81,49
5120,5120,Oretacha Youkai Ningen,99856/Oretacha-Youkai-Ningen,2017,Fall,TV Short,24,2 mins,Finished,478,37%,NaN,DLE,Original,Horror,309,80,45,30
5121,5121,Neko to Mata,110452/Neko-to-Mata,2017,Fall,TV Short,67,1 mins,Finished,100,39%,NaN,NaN,Original,Supernatural,44,29,16,6
5122,5122,Fate/Apocrypha,98035/FateApocrypha,2017,Fall,TV,25,24 mins,Finished,90229,69%,1525,A-1 Pictures,Light Novel,"Action,Drama,Fantasy,Supernatural",55311,20089,5523,5413
5123,5123,Ballroom e Youkoso,98005/Ballroom-e-Youkoso,2017,Fall,TV,24,25 mins,Finished,58792,79%,1663,Production I.G,Manga,"Drama,Romance,Sports",28744,21750,3011,2741
5124,5124,Shoukoku no Altair,97984/Shoukoku-no-Altair,2017,Fall,TV,24,24 mins,Finished,13253,68%,138,MAPPA,Manga,"Adventure,Drama,Fantasy",5764,4092,1780,842
5125,5125,Youkai Apartment no Yuuga na Nichijou,98501/Youkai-Apartment-no-Yuuga-na-Nichijou,2017,Fall,TV,26,24 mins,Finished,11086,66%,103,Shin-Ei Animation,Light Novel,"Mystery,Slice of Life,Supernatural",4523,3405,1605,840
5126,5126,Mahoujin Guru Guru (2017),98144/Mahoujin-Guru-Guru-2017,2017,Fall,TV,24,24 mins,Finished,9152,76%,166,Production I.G,Manga,"Adventure,Comedy,Fantasy",4027,3024,749,689
5127,5127,Marvel Future Avengers,98872/Marvel-Future-Avengers,2017,Fall,TV,26,22 mins,Finished,1062,52%,13,MADHOUSE,Original,Action,651,239,81,58
5128,5128,Quiz Tokiko-san,115195/Quiz-Tokikosan,2017,Fall,TV Short,40,2 mins,Finished,103,43%,1,Kachidoki Studio,Original,Slice of Life,51,24,17,9
5129,5129,Yura Yura Suizokukan,115191/Yura-Yura-Suizokukan,2017,Fall,TV Short,105,1 mins,Finished,91,42%,NaN,Kachidoki Studio,Original,"Comedy,Slice of Life",51,20,13,6
5130,5130,Fate/stay night [Heaven's Feel] I. presage flower,20791/Fatestay-night-Heavens-Feel-I-presage-flower,2017,Fall,Movie,1,NaN,Finished,93301,80%,2127,ufotable,Visual Novel,"Action,Fantasy,Psychological,Supernatural",67146,23975,1564,386
5131,5131,Code Geass: Hangyaku no Lelouch I - Koudou,101811/Code-Geass-Hangyaku-no-Lelouch-I--Koudou,2017,Fall,Movie,1,NaN,Finished,20869,76%,166,Sunrise,Original,"Action,Mecha,Sci-Fi,Supernatural,Thriller",12194,7944,392,200
5132,5132,Free!: Take Your Marks,98497/Free-Take-Your-Marks,2017,Fall,Movie,4,NaN,Finished,18881,76%,221,Kyoto Animation,Original,"Comedy,Slice of Life,Sports",11219,7094,279,176
5133,5133,Girls und Panzer: Saishuushou,99938/Girls-und-Panzer-Saishuushou,2017,Fall,Movie,1,NaN,Finished,12056,79%,175,Actas,Original,"Action,Sports",7246,4006,510,228
5134,5134,GODZILLA: Kaijuu Wakusei,87458/GODZILLA-Kaijuu-Wakusei,2017,Fall,,,,,,,,,,,,,,
5135,5135,Gochuumon wa Usagi desu ka?? Dear My Sister,21813/Gochuumon-wa-Usagi-desu-ka-Dear-My-Sister,2017,Fall,Movie,1,NaN,Finished,11401,77%,156,production doA,Manga,"Comedy,Slice of Life",6501,4462,268,103
5136,5136,"Haikara-san ga Tooru: Benio, Hana no 17-sai",21833/Haikarasan-ga-Tooru-Benio-Hana-no-17sai,2017,Fall,Movie,1,NaN,Finished,5654,72%,82,Nippon Animation,Manga,"Comedy,Drama,Romance",3320,2053,174,65
5137,5137,Kidou Senshi Gundam Thunderbolt: Bandit Flower,99547/Kidou-Senshi-Gundam-Thunderbolt-Bandit-Flower,2017,Fall,Movie,1,NaN,Finished,3618,70%,30,Sunrise,Manga,"Action,Drama,Mecha,Sci-Fi",2354,1121,78,39
5138,5138,Dance with Devils: Fortuna,98206/Dance-with-Devils-Fortuna,2017,Fall,Movie,1,NaN,Finished,3455,57%,26,Brain's Base,Original,"Romance,Supernatural",2307,937,91,62
5139,5139,"Donten ni Warau Gaiden: Ketsubetsu, Yamainu no Chikai",98452/Donten-ni-Warau-Gaiden-Ketsubetsu-Yamainu-no-Chikai,2017,Fall,Movie,1,NaN,Finished,3299,72%,23,Wit Studio,Manga,Action,2426,699,82,54
5140,5140,Full Metal Panic!: Boy Meets Girl,115914/Full-Metal-Panic-Boy-Meets-Girl,2017,Fall,Movie,1,NaN,Finished,1482,66%,7,GONZO,Light Novel,"Action,Comedy,Mecha,Sci-Fi",961,420,47,29
5141,5141,Yowamushi Pedal: Re:GENERATION,107875/Yowamushi-Pedal-ReGENERATION,2017,Fall,Movie,1,NaN,Finished,1255,72%,16,TMS Entertainment,Manga,"Comedy,Drama,Sports",593,566,43,35
5142,5142,Kirakira☆Precure a la Mode: Paris to! Omoide no Mille-Feuille!,98891/KirakiraPrecure-a-la-Mode-Paris-to-Omoide-no-MilleFeuille,2017,Fall,Movie,1,NaN,Finished,1113,67%,13,Toei Animation,Original,"Fantasy,Mahou Shoujo",611,405,38,32
5143,5143,Kidou Senshi Gundam: Twilight Axis - Akaki Zanei,104557/Kidou-Senshi-Gundam-Twilight-Axis--Akaki-Zanei,2017,Fall,Movie,1,NaN,Finished,1099,50%,6,NaN,Light Novel,"Action,Mecha,Romance,Sci-Fi",570,461,28,26
5144,5144,Thunderbolt Fantasy: Seishi Ikken,100484/Thunderbolt-Fantasy-Seishi-Ikken,2017,Fall,Movie,1,NaN,Finished,1096,78%,20,Pili International Multimedia,Original,"Action,Fantasy",789,255,29,13
5145,5145,Touken Ranbu: Hanamaru - Makuai Kaisouroku,103809/Touken-Ranbu-Hanamaru--Makuai-Kaisouroku,2017,Fall,Movie,1,NaN,Finished,1002,64%,5,Doga Kobo,Video Game,"Action,Comedy,Drama,Fantasy,Slice of Life",733,191,30,30
5146,5146,Youkai Watch: Shadowside - Oni-ou no Fukkatsu,114814/Youkai-Watch-Shadowside--Oniou-no-Fukkatsu,2017,Fall,Movie,1,NaN,Finished,491,64%,5,NaN,Video Game,Supernatural,248,197,23,16
5147,5147,DC Super Heroes vs Taka no Tsume Dan,98998/DC-Super-Heroes-vs-Taka-no-Tsume-Dan,2017,Fall,Movie,1,NaN,Finished,326,47%,2,DLE,Other,Comedy,191,81,23,19
5148,5148,Petit☆Dream Stars!: Let's La Cooking? Showtime!,117403/PetitDream-Stars-Lets-La-Cooking-Showtime,2017,Fall,Movie,1,NaN,Finished,262,56%,2,Toei Animation,Original,"Fantasy,Slice of Life",173,70,11,5
5149,5149,Kaiketsu Zorori Movie: ZZ no Himitsu,120378/Kaiketsu-Zorori-Movie-ZZ-no-Himitsu,2017,Fall,Movie,1,NaN,Finished,119,60%,NaN,Ajiado,Other,"Adventure,Comedy",56,44,10,7
5150,5150,"Panpaka Pantsu Matsuri Movie: Purin Ara, Domo",115763/Panpaka-Pantsu-Matsuri-Movie-Purin-Ara-Domo,2017,Fall,Movie,1,NaN,Finished,50,45%,NaN,DLE,Original,Comedy,21,18,7,2
5151,5151,Shingeki no Kyojin: LOST GIRLS,99634/Shingeki-no-Kyojin-LOST-GIRLS,2017,Fall,OVA,3,25 mins,Finished,62426,77%,636,Wit Studio,Light Novel,"Action,Drama,Fantasy,Mystery",45295,14199,1630,972
5152,5152,Net-juu no Susume OVA,100684/Netjuu-no-Susume-OVA,2017,Fall,OVA,1,25 mins,Finished,25127,72%,163,Signal.MD,Manga,"Comedy,Fantasy,Romance,Slice of Life",21623,3170,210,75
5153,5153,Nekopara OVA,99939/Nekopara-OVA,2017,Fall,OVA,1,58 mins,Finished,18652,65%,180,Felix Film,Visual Novel,"Comedy,Romance,Slice of Life",12574,5346,398,204
5154,5154,Sword Art Online: Ordinal Scale - Sword Art Offline,101965/Sword-Art-Online-Ordinal-Scale--Sword-Art-Offline,2017,Fall,Special,1,14 mins,Finished,17233,71%,277,NaN,Light Novel,"Comedy,Fantasy",13156,3449,362,178
5155,5155,Hajimete no Gal: Hajimete no Bunkasai,98878/Hajimete-no-Gal-Hajimete-no-Bunkasai,2017,Fall,OVA,1,24 mins,Finished,16036,62%,173,NAZ,Manga,"Comedy,Ecchi,Romance",11929,3587,296,122
5156,5156,Kakegurui Picture Drama,107622/Kakegurui-Picture-Drama,2017,Fall,Special,3,3 mins,Finished,15792,69%,104,MAPPA,Manga,Comedy,9640,4853,581,449
5157,5157,Fate/Grand Order: MOONLIGHT/LOSTROOM,100728/FateGrand-Order-MOONLIGHTLOSTROOM,2017,Fall,Special,1,32 mins,Finished,14647,61%,80,Lay-duce,Video Game,"Action,Fantasy",9743,4419,271,108
5158,5158,DRIFTERS OVA,97988/DRIFTERS-OVA,2017,Fall,OVA,3,23 mins,Finished,13248,73%,55,Hoods Entertainment,Manga,"Action,Adventure,Comedy,Fantasy",6641,5961,319,224
5159,5159,Busou Shoujo Machiavellianism OVA,98856/Busou-Shoujo-Machiavellianism-OVA,2017,Fall,OVA,1,23 mins,Finished,10706,66%,99,SILVER LINK.,Manga,"Action,Comedy,Romance",7994,2412,170,77
5160,5160,Natsume Yuujinchou Roku Specials,100283/Natsume-Yuujinchou-Roku-Specials,2017,Fall,Special,2,24 mins,Finished,7784,81%,72,Shuka,Manga,"Drama,Fantasy,Slice of Life,Supernatural",5019,2433,185,107
5161,5161,Yama no Susume: Omoide Present,98868/Yama-no-Susume-Omoide-Present,2017,Fall,OVA,1,27 mins,Finished,4797,74%,18,8-bit,Manga,"Comedy,Slice of Life",3073,1539,96,54
5162,5162,Fate/Grand Order: Himuro no Tenchi - 7-nin no Saikyou Gijin-hen,100729/FateGrand-Order-Himuro-no-Tenchi--7nin-no-Saikyou-Gijinhen,2017,Fall,Special,1,14 mins,Finished,4658,61%,10,ufotable,Video Game,Comedy,2633,1824,96,55
5163,5163,BanG Dream!: Asonjatta,98847/BanG-Dream-Asonjatta,2017,Fall,OVA,1,23 mins,Finished,4461,68%,39,Xebec,Multimedia Project,"Music,Slice of Life",3381,866,122,49
5164,5164,GRANBLUE FANTASY The Animation: Kabocha no Lantern,100469/GRANBLUE-FANTASY-The-Animation-Kabocha-no-Lantern,2017,Fall,Special,1,24 mins,Finished,4349,65%,15,A-1 Pictures,Video Game,Fantasy,2563,1576,115,50
5165,5165,Marumaru sae Ireba Ii.,102946/Marumaru-sae-Ireba-Ii,2017,Fall,ONA,6,2 mins,Finished,3786,64%,29,SILVER LINK.,Light Novel,"Comedy,Slice of Life",2028,1512,114,79
5166,5166,Shoujo Shuumatsu Jugyou,100180/Shoujo-Shuumatsu-Jugyou,2017,Fall,ONA,12,2 mins,Finished,3644,63%,20,Studio PuYUKAI,Manga,"Comedy,Slice of Life",2420,936,128,81
5167,5167,Chuunibyou demo Koi ga Shitai! Movie: Take On Me Mini-Drama - Koukai Chokuzen no... Kaiko Gekijou,110292/Chuunibyou-demo-Koi-ga-Shitai-Movie-Take-On-Me-MiniDrama--Koukai-Chokuzen-no-Kaiko-Gekijou,2017,Fall,ONA,24,1 mins,Finished,3394,63%,27,Kyoto Animation,NaN,Comedy,1662,1529,84,62
5168,5168,ROAD TO YOU,100211/ROAD-TO-YOU,2017,Fall,ONA,3,3 mins,Finished,3277,65%,18,The Answer Studio,Original,"Drama,Romance",1681,1280,150,102
5169,5169,Mahoyome,100256/Mahoyome,2017,Fall,ONA,25,1 mins,Finished,2842,65%,18,DMM.futureworks,Manga,Comedy,1375,1180,139,80
5170,5170,Baka to Test to Shoukanjuu Mini Anime,107348/Baka-to-Test-to-Shoukanjuu-Mini-Anime,2017,Fall,Special,1,4 mins,Finished,2784,63%,12,NaN,Light Novel,Comedy,1602,1085,46,27
5171,5171,Senki Zesshou Symphogear AXZ: Senki Zesshou Shinai Symphogear,101104/Senki-Zesshou-Symphogear-AXZ-Senki-Zesshou-Shinai-Symphogear,2017,Fall,Special,4,8 mins,Finished,2379,71%,8,Satelight,Original,"Action,Comedy,Mahou Shoujo,Music,Sci-Fi,Slice of Life",1512,709,84,49
5172,5172,Baja no Studio,99937/Baja-no-Studio,2017,Fall,OVA,1,22 mins,Finished,2357,69%,16,Kyoto Animation,Original,Fantasy,1437,856,28,21
5173,5173,Princess Principal Picture Drama,100519/Princess-Principal-Picture-Drama,2017,Fall,Special,6,4 mins,Finished,2338,62%,12,Studio 3Hz,Original,"Action,Adventure",1219,935,70,69
5174,5174,Lostorage conflated WIXOSS: missing link,100184/Lostorage-conflated-WIXOSS-missing-link,2017,Fall,OVA,1,25 mins,Finished,1619,63%,6,J.C. Staff,Other,Psychological,792,690,64,41
5175,5175,Itazura Majo to Nemuranai Machi,100656/Itazura-Majo-to-Nemuranai-Machi,2017,Fall,ONA,1,41 mins,Finished,1321,55%,3,XFLAG PICTURES,Original,"Action,Fantasy",696,544,31,26
5176,5176,Seizei Ganbare! Mahou Shoujo Kurumi,98739/Seizei-Ganbare-Mahou-Shoujo-Kurumi,2017,Fall,ONA,25,4 mins,Finished,1167,60%,9,Pie in the sky,Original,"Comedy,Mahou Shoujo",615,337,91,72
5177,5177,Cinderella Girls Gekijou: Kayou Cinderella Theater 2nd Season,100225/Cinderella-Girls-Gekijou-Kayou-Cinderella-Theater-2nd-Season,2017,Fall,ONA,13,2 mins,Finished,1130,66%,4,Gathering,Manga,"Comedy,Music,Slice of Life",727,311,43,30
5178,5178,Monster Strike: Kieyuku Uchuu-hen,100262/Monster-Strike-Kieyuku-Uchuuhen,2017,Fall,ONA,13,13 mins,Finished,1068,62%,5,Yokohama Animation Lab,Video Game,"Action,Fantasy",536,410,61,36
5179,5179,Keifuku-san,101034/Keifukusan,2017,Fall,ONA,1,5 mins,Finished,1046,58%,8,NaN,Original,Fantasy,815,189,21,16
5180,5180,Tantei Opera Milky Holmes: Arsene Karei naru Yokubou,100570/Tantei-Opera-Milky-Holmes-Arsene-Karei-naru-Yokubou,2017,Fall,Special,1,23 mins,Finished,824,66%,3,J.C. Staff,Other,"Comedy,Mystery",451,298,28,26
5181,5181,Dies Irae: Irasshai Zonnenji,101084/Dies-Irae-Irasshai-Zonnenji,2017,Fall,ONA,18,5 mins,Finished,662,46%,1,NaN,Visual Novel,Comedy,355,193,44,44
5182,5182,Onyankopon,100255/Onyankopon,2017,Fall,ONA,12,4 mins,Finished,653,41%,1,Kyotoma,Other,"Music,Sports",334,159,116,29
5183,5183,Namakura Gatana: Kunoichi-hen,113139/Namakura-Gatana-Kunoichihen,2017,Fall,ONA,1,1 mins,Finished,418,41%,NaN,NaN,Original,Ecchi,347,53,10,6
5184,5184,Cinderella Girls Gekijou 2nd Season Specials,122206/Cinderella-Girls-Gekijou-2nd-Season-Specials,2017,Fall,Special,3,3 mins,Finished,312,57%,NaN,Gathering,Manga,"Comedy,Music,Slice of Life",161,125,15,7
5185,5185,Qiang Niang,100812/Qiang-Niang,2017,Fall,,,,,,,,,,,,,,
5186,5186,Daitai 3-pun de Wakaru .hack History,110286/Daitai-3pun-de-Wakaru-hack-History,2017,Fall,ONA,1,5 mins,Finished,273,53%,1,NaN,Other,Comedy,138,105,12,9
5187,5187,Guru Guru Puchi Anime Gekijou,99582/Guru-Guru-Puchi-Anime-Gekijou,2017,Fall,ONA,24,2 mins,Finished,264,51%,NaN,Studio PuYUKAI,Manga,"Adventure,Comedy,Fantasy",126,77,33,18
5188,5188,Kuruneko (2017),98638/Kuruneko-2017,2017,Fall,ONA,10,3 mins,Finished,187,54%,1,Studio PuYUKAI,Manga,"N,a,N",109,46,18,8
5189,5189,"Chiisana Tayori, Ookina Tayori.",102656/Chiisana-Tayori-Ookina-Tayori,2017,Fall,ONA,1,5 mins,Finished,167,61%,1,NaN,Original,"Drama,Music",119,29,11,4
5190,5190,Cogimyun,117960/Cogimyun,2017,Fall,ONA,24,1 mins,Finished,161,53%,4,Gathering,Other,Slice of Life,73,56,12,11
5191,5191,"Baito Saki wa ""Aku no Soshiki""?!",100517/Baito-Saki-wa-Aku-no-Soshiki,2017,Fall,ONA,10,2 mins,Finished,142,40%,1,Heartbit,Light Novel,"Action,Comedy,Romance",86,32,14,6
5192,5192,Shirotan: Shirotan ga Ippai!,99966/Shirotan-Shirotan-ga-Ippai,2017,Fall,ONA,24,1 mins,Finished,131,54%,NaN,NaN,Other,"N,a,N",51,41,19,11
5193,5193,The Lamp Man,139082/The-Lamp-Man,2017,Fall,ONA,1,4 mins,Finished,92,56%,NaN,Live2D Creative Studio,Original,"Fantasy,Mystery",76,13,2,1
5194,5194,Jingisukan no Jin-kun,98628/Jingisukan-no-Jinkun,2017,Fall,ONA,10,3 mins,Finished,74,24%,NaN,NaN,Other,"N,a,N",37,18,12,5
5195,5195,Nintama Rantarou: Saraba Ninjutsu Gakuen no Dan,126605/Nintama-Rantarou-Saraba-Ninjutsu-Gakuen-no-Dan,2017,Fall,Special,2,20 mins,Finished,73,63%,NaN,Ajiado,Video Game,Comedy,34,26,7,5
5196,5196,Violet Evergarden,21827/Violet-Evergarden,2018,Winter,TV,13,24 mins,Finished,340902,85%,23153,Kyoto Animation,Light Novel,"Drama,Fantasy,Slice of Life",207548,91873,18572,12810
5197,5197,Darling in the Franxx,99423/Darling-in-the-Franxx,2018,Winter,TV,24,24 mins,Finished,322888,69%,11493,Trigger,Original,"Action,Drama,Mecha,Psychological,Romance,Sci-Fi",220316,56317,19332,18034
5198,5198,Nanatsu no Taizai: Imashime no Fukkatsu,99539/Nanatsu-no-Taizai-Imashime-no-Fukkatsu,2018,Winter,TV,24,25 mins,Finished,195378,74%,2776,A-1 Pictures,Manga,"Action,Adventure,Comedy,Ecchi,Fantasy,Supernatural",165407,16355,7025,3861
5199,5199,Overlord II,98437/Overlord-II,2018,Winter,TV,13,24 mins,Finished,159927,75%,3230,MADHOUSE,Light Novel,"Action,Adventure,Fantasy",131095,18609,5691,2328
5200,5200,Saiki Kusuo no Ψ-nan 2,98034/Saiki-Kusuo-no-nan-2,2018,Winter,TV,24,24 mins,Finished,117725,84%,2979,J.C. Staff,Manga,"Comedy,Slice of Life,Supernatural",88668,18995,6162,2776
5201,5201,Karakai Jouzu no Takagi-san,99468/Karakai-Jouzu-no-Takagisan,2018,Winter,TV,12,24 mins,Finished,114354,75%,2727,Shin-Ei Animation,Manga,"Comedy,Romance,Slice of Life",65464,32929,6203,5397
5202,5202,Sora yori mo Tooi Basho,99426/Sora-yori-mo-Tooi-Basho,2018,Winter,TV,13,24 mins,Finished,113031,84%,6880,MADHOUSE,Original,"Adventure,Comedy,Drama",55916,45601,5481,3792
5203,5203,Yuru Camp△,98444/Yuru-Camp,2018,Winter,TV,12,24 mins,Finished,109792,81%,5886,C-Station,Manga,"Comedy,Slice of Life",56351,40053,6727,4184
5204,5204,citrus,97832/citrus,2018,Winter,TV,12,24 mins,Finished,98733,61%,1502,Passione,Manga,"Drama,Romance",60756,21873,8762,4426
5205,5205,Death March Kara Hajimaru Isekai Kyousoukyoku,97907/Death-March-Kara-Hajimaru-Isekai-Kyousoukyoku,2018,Winter,TV,12,24 mins,Finished,82230,61%,1217,SILVER LINK.,Light Novel,"Action,Adventure,Comedy,Fantasy",61163,12401,4445,3037
5206,5206,Gakuen Babysitters,98503/Gakuen-Babysitters,2018,Winter,TV,12,24 mins,Finished,67618,79%,2334,Brain's Base,Manga,"Comedy,Slice of Life",41029,19436,3418,2067
5207,5207,Koi wa Ameagari no You ni,98385/Koi-wa-Ameagari-no-You-ni,2018,Winter,TV,12,23 mins,Finished,64052,74%,1034,Wit Studio,Manga,"Drama,Romance,Slice of Life",29603,26597,3368,2372
5208,5208,Poputepipikku,98549/Poputepipikku,2018,Winter,TV,12,24 mins,Finished,50104,68%,878,Kamikaze Douga,Manga,Comedy,27303,10512,5703,3618
5209,5209,Grancrest Senki,97768/Grancrest-Senki,2018,Winter,TV,24,24 mins,Finished,50009,68%,779,A-1 Pictures,Light Novel,"Action,Fantasy,Romance",24336,14963,4662,3754
5210,5210,Fate/EXTRA Last Encore,21717/FateEXTRA-Last-Encore,2018,Winter,TV,13,24 mins,Finished,43755,61%,407,Shaft,Video Game,"Action,Fantasy,Psychological",23430,12943,3251,2413
5211,5211,Gintama.: Shirogane no Tamashii-hen,100784/Gintama-Shirogane-no-Tamashiihen,2018,Winter,TV,12,24 mins,Finished,40190,86%,853,Bandai Namco Pictures,Manga,"Action,Comedy,Drama,Sci-Fi",23383,14738,1202,547
5212,5212,Ryuuou no Oshigoto!,99507/Ryuuou-no-Oshigoto,2018,Winter,TV,12,24 mins,Finished,38510,65%,356,project No.9,Light Novel,"Comedy,Slice of Life",20016,13105,2316,1966
5213,5213,Kokkoku,100332/Kokkoku,2018,Winter,TV,12,23 mins,Finished,37545,66%,232,Geno Studio,Manga,"Action,Drama,Mystery,Psychological,Supernatural,Thriller",16869,14234,2950,2015
5214,5214,Itou Junji: Collection,99940/Itou-Junji-Collection,2018,Winter,TV,12,24 mins,Finished,33780,60%,551,Studio DEEN,Manga,"Drama,Horror,Mystery,Psychological,Supernatural",16019,10456,3418,2535
5215,5215,Killing Bites,98389/Killing-Bites,2018,Winter,TV,12,25 mins,Finished,31800,62%,346,LIDENFILMS,Manga,"Action,Ecchi,Horror,Sci-Fi",16799,9930,2639,1560
5216,5216,BEATLESS,100245/BEATLESS,2018,Winter,TV,24,24 mins,Finished,31422,56%,266,diomedéa,Light Novel,"Action,Drama,Romance,Sci-Fi",10938,9602,6091,2842
5217,5217,Hakata Tonkotsu Ramens,99483/Hakata-Tonkotsu-Ramens,2018,Winter,TV,12,24 mins,Finished,30884,71%,396,Satelight,Light Novel,"Action,Mystery",14647,11678,2032,1477
5218,5218,Miira no Kaikata,99390/Miira-no-Kaikata,2018,Winter,TV,12,24 mins,Finished,28326,72%,488,8-bit,Manga,"Comedy,Slice of Life,Supernatural",12784,10853,1808,1592
5219,5219,Mitsuboshi Colors,98439/Mitsuboshi-Colors,2018,Winter,TV,12,24 mins,Finished,25440,71%,285,SILVER LINK.,Manga,"Comedy,Slice of Life",10420,10291,1767,1675
5220,5220,Cardcaptor Sakura: Clear Card-hen,97881/Cardcaptor-Sakura-Clear-Cardhen,2018,Winter,TV,22,25 mins,Finished,22883,74%,377,MADHOUSE,Manga,"Adventure,Fantasy,Mahou Shoujo,Romance",10366,7551,2296,1526
5221,5221,Slow Start,98693/Slow-Start,2018,Winter,TV,12,24 mins,Finished,20714,68%,187,CloverWorks,Manga,"Comedy,Slice of Life",9043,8236,1610,1098
5222,5222,Toji no Miko,98747/Toji-no-Miko,2018,Winter,TV,24,24 mins,Finished,16969,64%,163,Studio Gokumi,Original,"Action,Fantasy",6571,5627,2363,1458
5223,5223,IDOLiSH7,87495/IDOLiSH7,2018,Winter,TV,17,24 mins,Finished,16887,75%,568,TROYCA,Video Game,"Comedy,Drama,Music,Slice of Life",7719,6622,1111,739
5224,5224,Hakumei to Mikochi,99748/Hakumei-to-Mikochi,2018,Winter,TV,12,24 mins,Finished,16396,73%,312,Lerche,Manga,"Fantasy,Slice of Life",8079,5417,1230,920
5225,5225,Sanrio Danshi,98217/Sanrio-Danshi,2018,Winter,TV,12,24 mins,Finished,15688,65%,219,Studio Pierrot,Manga,"Drama,Slice of Life",6386,5758,1371,1220
5226,5226,Ramen Daisuki Koizumi-san,98529/Ramen-Daisuki-Koizumisan,2018,Winter,TV,12,23 mins,Finished,14748,61%,111,Studio Gokumi,Manga,"Comedy,Slice of Life",6228,4853,2009,1013
5227,5227,Yowamushi Pedal: GLORY LINE,99476/Yowamushi-Pedal-GLORY-LINE,2018,Winter,TV,25,24 mins,Finished,10478,74%,113,TMS Entertainment,Manga,"Drama,Sports",6586,2647,683,297
5228,5228,Märchen Mädchen,99720/Mrchen-Mdchen,2018,Winter,TV,12,24 mins,Finished,10360,50%,32,Hoods Entertainment,Light Novel,Fantasy,3642,3316,2119,753
5229,5229,Gin no Guardian 2,99148/Gin-no-Guardian-2,2018,Winter,TV,6,24 mins,Finished,9554,62%,66,BLADE,Manga,"Action,Comedy,Fantasy,Supernatural",6102,2639,383,280
5230,5230,Basilisk: Ouka Ninpouchou,99569/Basilisk-Ouka-Ninpouchou,2018,Winter,TV,24,23 mins,Finished,6667,51%,38,Seven Arcs,Novel,"Action,Drama,Fantasy",3245,1743,894,498
5231,5231,HUGtto! Precure,100661/HUGtto-Precure,2018,Winter,TV,49,24 mins,Finished,5742,77%,277,Toei Animation,Original,"Action,Comedy,Drama,Fantasy,Mahou Shoujo",2427,2000,571,422
5232,5232,Zoku Touken Ranbu: Hanamaru,98520/Zoku-Touken-Ranbu-Hanamaru,2018,Winter,TV,12,24 mins,Finished,5473,69%,82,Doga Kobo,Video Game,"Action,Comedy,Drama,Fantasy,Slice of Life",2642,2200,288,188
5233,5233,Dame×Prince ANIME CARAVAN,99637/DamePrince-ANIME-CARAVAN,2018,Winter,TV,12,24 mins,Finished,5265,61%,42,Studio Flad,Visual Novel,"Adventure,Comedy,Romance",2211,1978,542,325
5234,5234,Hakyuu Houshin Engi,99727/Hakyuu-Houshin-Engi,2018,Winter,TV,23,23 mins,Finished,4202,44%,13,C-Station,Manga,"Adventure,Fantasy,Supernatural",1661,1159,839,354
5235,5235,Shinkansen Henkei Robo Shinkalion,100620/Shinkansen-Henkei-Robo-Shinkalion,2018,Winter,TV,76,24 mins,Finished,1517,60%,23,OLM,Other,"Action,Mecha",850,238,180,171
5236,5236,Pochitto Hatsumei: Pikachin-Kit,100910/Pochitto-Hatsumei-PikachinKit,2018,Winter,TV,115,24 mins,Finished,217,44%,1,OLM,Original,"Comedy,Sci-Fi",83,46,45,29
5237,5237,Dagashi Kashi 2,99734/Dagashi-Kashi-2,2018,Winter,TV Short,12,13 mins,Finished,30511,67%,228,Tezuka Productions,Manga,"Comedy,Slice of Life",17425,10143,1115,1048
5238,5238,Nanatsu no Bitoku,100644/Nanatsu-no-Bitoku,2018,Winter,TV Short,10,5 mins,Finished,10866,47%,94,Bridge,Other,"Ecchi,Fantasy",4906,4700,584,491
5239,5239,Takunomi.,99753/Takunomi,2018,Winter,TV Short,12,13 mins,Finished,10488,61%,55,Production IMS,Manga,"Comedy,Slice of Life",4379,4044,1036,640
5240,5240,Hataraku Onii-san!,100873/Hataraku-Oniisan,2018,Winter,TV Short,13,5 mins,Finished,2385,59%,15,Tomovies,Original,"Comedy,Slice of Life",1157,711,319,124
5241,5241,Micchiri Neko,100849/Micchiri-Neko,2018,Winter,TV Short,13,4 mins,Finished,2320,63%,15,Helo,Manga,Comedy,1160,635,262,148
