,Title,Year,Season,Format,Episodes,EpisodeDuration,Status,Popularity,MeanScore,Favorites,Studios,Source,Genre,Completed,Planning,Current,Dropped
53,Giniro no Kami no Agito,2006,Winter,Movie,1.0,,Finished,10620.0,65.0,76.0,GONZO,Original,Sci-Fi,5745.0,4523.0,189.0,87.0
55,Mizugumo Monmon,2006,Winter,Movie,1.0,,Finished,705.0,61.0,3.0,,Original,Fantasy,346.0,322.0,18.0,12.0
55,Mizugumo Monmon,2006,Winter,Movie,1.0,,Finished,705.0,61.0,3.0,,Original,Romance,346.0,322.0,18.0,12.0
56,Yado-sagashi,2006,Winter,Movie,1.0,,Finished,572.0,64.0,2.0,,Original,Adventure,388.0,133.0,29.0,12.0
56,Yado-sagashi,2006,Winter,Movie,1.0,,Finished,572.0,64.0,2.0,,Original,Fantasy,388.0,133.0,29.0,12.0
56,Yado-sagashi,2006,Winter,Movie,1.0,,Finished,572.0,64.0,2.0,,Original,Slice of Life,388.0,133.0,29.0,12.0
57,Ski Jumping Pairs: Road to Torino 2006,2006,Winter,Movie,1.0,,Finished,165.0,41.0,721.9090501121915,,,Comedy,114.0,36.0,10.0,3.0
57,Ski Jumping Pairs: Road to Torino 2006,2006,Winter,Movie,1.0,,Finished,165.0,41.0,721.9090501121915,,,Sports,114.0,36.0,10.0,3.0
58,Norabbits' Minutes,2006,Winter,Movie,5.0,,Finished,61.0,53.0,721.9090501121915,,,Comedy,26.0,19.0,8.0,5.0
58,Norabbits' Minutes,2006,Winter,Movie,5.0,,Finished,61.0,53.0,721.9090501121915,,,Fantasy,26.0,19.0,8.0,5.0
59,Chun Tian Hua Hua Tong Xuehui,2006,Winter,Movie,1.0,,Finished,36.0,44.0,721.9090501121915,,Original,Comedy,18.0,10.0,4.0,2.0
60,HELLSING OVA,2006,Winter,OVA,10.0,50.0,Finished,110261.0,80.0,4334.0,MADHOUSE,Manga,Action,61664.0,34448.0,5737.0,5387.0
60,HELLSING OVA,2006,Winter,OVA,10.0,50.0,Finished,110261.0,80.0,4334.0,MADHOUSE,Manga,Horror,61664.0,34448.0,5737.0,5387.0
60,HELLSING OVA,2006,Winter,OVA,10.0,50.0,Finished,110261.0,80.0,4334.0,MADHOUSE,Manga,Supernatural,61664.0,34448.0,5737.0,5387.0
61,NARUTO: Narutimate Hero 3: Tsui ni Gekitotsu! Jounin tai Genin!! Musabetsu Dairansen Taikai Kaisai!!,2006,Winter,OVA,1.0,27.0,Finished,10839.0,63.0,80.0,,Video Game,Adventure,8871.0,1709.0,130.0,70.0
61,NARUTO: Narutimate Hero 3: Tsui ni Gekitotsu! Jounin tai Genin!! Musabetsu Dairansen Taikai Kaisai!!,2006,Winter,OVA,1.0,27.0,Finished,10839.0,63.0,80.0,,Video Game,Comedy,8871.0,1709.0,130.0,70.0
62,Genshiken OVA,2006,Winter,OVA,3.0,24.0,Finished,7835.0,74.0,29.0,Ajiado,Manga,Comedy,6016.0,1613.0,84.0,80.0
62,Genshiken OVA,2006,Winter,OVA,3.0,24.0,Finished,7835.0,74.0,29.0,Ajiado,Manga,Slice of Life,6016.0,1613.0,84.0,80.0
63,Rozen Maiden: Ouvertüre,2006,Winter,Special,2.0,24.0,Finished,6980.0,73.0,45.0,Nomad,Manga,Action,5491.0,1248.0,118.0,70.0
63,Rozen Maiden: Ouvertüre,2006,Winter,Special,2.0,24.0,Finished,6980.0,73.0,45.0,Nomad,Manga,Comedy,5491.0,1248.0,118.0,70.0
63,Rozen Maiden: Ouvertüre,2006,Winter,Special,2.0,24.0,Finished,6980.0,73.0,45.0,Nomad,Manga,Drama,5491.0,1248.0,118.0,70.0
64,Shakugan no Shana Special: Koi to Onsen no Kougai Gakushuu!,2006,Winter,Special,1.0,23.0,Finished,5309.0,67.0,19.0,,,Comedy,3846.0,1317.0,63.0,49.0
64,Shakugan no Shana Special: Koi to Onsen no Kougai Gakushuu!,2006,Winter,Special,1.0,23.0,Finished,5309.0,67.0,19.0,,,Ecchi,3846.0,1317.0,63.0,49.0
64,Shakugan no Shana Special: Koi to Onsen no Kougai Gakushuu!,2006,Winter,Special,1.0,23.0,Finished,5309.0,67.0,19.0,,,Fantasy,3846.0,1317.0,63.0,49.0
64,Shakugan no Shana Special: Koi to Onsen no Kougai Gakushuu!,2006,Winter,Special,1.0,23.0,Finished,5309.0,67.0,19.0,,,Romance,3846.0,1317.0,63.0,49.0
64,Shakugan no Shana Special: Koi to Onsen no Kougai Gakushuu!,2006,Winter,Special,1.0,23.0,Finished,5309.0,67.0,19.0,,,Supernatural,3846.0,1317.0,63.0,49.0
65,Shakugan no Shana Specials,2006,Winter,Special,4.0,6.0,Finished,5054.0,66.0,11.0,,,Comedy,3851.0,995.0,78.0,70.0
66,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven,2006,Winter,OVA,1.0,161.0,Finished,4059.0,76.0,28.0,,,Action,2233.0,1652.0,68.0,60.0
66,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven,2006,Winter,OVA,1.0,161.0,Finished,4059.0,76.0,28.0,,,Mecha,2233.0,1652.0,68.0,60.0
66,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven,2006,Winter,OVA,1.0,161.0,Finished,4059.0,76.0,28.0,,,Sci-Fi,2233.0,1652.0,68.0,60.0
67,Maria-sama ga Miteru 3rd Season OVA,2006,Winter,OVA,5.0,50.0,Finished,3336.0,76.0,33.0,Studio DEEN,Light Novel,Drama,1906.0,1253.0,77.0,62.0
67,Maria-sama ga Miteru 3rd Season OVA,2006,Winter,OVA,5.0,50.0,Finished,3336.0,76.0,33.0,Studio DEEN,Light Novel,Slice of Life,1906.0,1253.0,77.0,62.0
68,Meitantei Conan: Kieta Daiya wo Oe! Conan & Heiji vs Kid!,2006,Winter,OVA,1.0,23.0,Finished,2651.0,70.0,10.0,Tokyo Movie,Manga,Mystery,2093.0,482.0,30.0,26.0
69,Shakugan no Shana: Naze Nani Shana,2006,Winter,Special,8.0,4.0,Finished,2150.0,60.0,6.0,,,Comedy,1246.0,796.0,47.0,38.0
69,Shakugan no Shana: Naze Nani Shana,2006,Winter,Special,8.0,4.0,Finished,2150.0,60.0,6.0,,,Fantasy,1246.0,796.0,47.0,38.0
69,Shakugan no Shana: Naze Nani Shana,2006,Winter,Special,8.0,4.0,Finished,2150.0,60.0,6.0,,,Supernatural,1246.0,796.0,47.0,38.0
70,Tsukuyomi: Moon Phase Special,2006,Winter,Special,1.0,23.0,Finished,1896.0,61.0,3.0,Shaft,Manga,Comedy,1379.0,458.0,31.0,14.0
70,Tsukuyomi: Moon Phase Special,2006,Winter,Special,1.0,23.0,Finished,1896.0,61.0,3.0,Shaft,Manga,Supernatural,1379.0,458.0,31.0,14.0
71,Winter Garden,2006,Winter,Special,2.0,23.0,Finished,1467.0,60.0,7.0,,,Drama,850.0,524.0,36.0,31.0
71,Winter Garden,2006,Winter,Special,2.0,23.0,Finished,1467.0,60.0,7.0,,,Romance,850.0,524.0,36.0,31.0
71,Winter Garden,2006,Winter,Special,2.0,23.0,Finished,1467.0,60.0,7.0,,,Slice of Life,850.0,524.0,36.0,31.0
72,Maria-sama ga Miteru 3rd Specials,2006,Winter,Special,5.0,2.0,Finished,1265.0,69.0,5.0,,Light Novel,Comedy,837.0,375.0,21.0,18.0
73,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven - Tachikoma no Hibi,2006,Winter,Special,1.0,3.0,Finished,1237.0,62.0,3.0,,,Comedy,633.0,529.0,27.0,27.0
73,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven - Tachikoma no Hibi,2006,Winter,Special,1.0,3.0,Finished,1237.0,62.0,3.0,,,Mecha,633.0,529.0,27.0,27.0
73,Koukaku Kidoutai: Stand Alone Complex 2nd GIG - Individual Eleven - Tachikoma no Hibi,2006,Winter,Special,1.0,3.0,Finished,1237.0,62.0,3.0,,,Sci-Fi,633.0,529.0,27.0,27.0
74,Neko Ramen,2006,Winter,ONA,13.0,2.0,Finished,907.0,56.0,5.0,Think Corporation,Manga,Comedy,551.0,295.0,30.0,20.0
75,Mai-Otome Specials,2006,Winter,Special,9.0,3.0,Finished,879.0,64.0,4.0,,Original,Comedy,581.0,252.0,16.0,15.0
75,Mai-Otome Specials,2006,Winter,Special,9.0,3.0,Finished,879.0,64.0,4.0,,Original,Drama,581.0,252.0,16.0,15.0
75,Mai-Otome Specials,2006,Winter,Special,9.0,3.0,Finished,879.0,64.0,4.0,,Original,Fantasy,581.0,252.0,16.0,15.0
76,Makai Senki Disgaea: Welcome to Netherworld,2006,Winter,Special,1.0,5.0,Finished,801.0,62.0,3.0,,Video Game,Action,503.0,247.0,20.0,17.0
76,Makai Senki Disgaea: Welcome to Netherworld,2006,Winter,Special,1.0,5.0,Finished,801.0,62.0,3.0,,Video Game,Comedy,503.0,247.0,20.0,17.0
76,Makai Senki Disgaea: Welcome to Netherworld,2006,Winter,Special,1.0,5.0,Finished,801.0,62.0,3.0,,Video Game,Fantasy,503.0,247.0,20.0,17.0
77,ToHeart: Remember my memories - Heart Fighters,2006,Winter,Special,7.0,3.0,Finished,583.0,55.0,4.0,,,Comedy,308.0,233.0,16.0,15.0
77,ToHeart: Remember my memories - Heart Fighters,2006,Winter,Special,7.0,3.0,Finished,583.0,55.0,4.0,,,Sci-Fi,308.0,233.0,16.0,15.0
78,Ginga Tetsudou Monogatari: Wasurerareta Toki no Wakusei,2006,Winter,OVA,4.0,30.0,Finished,548.0,63.0,1.0,,Original,Drama,278.0,206.0,27.0,20.0
78,Ginga Tetsudou Monogatari: Wasurerareta Toki no Wakusei,2006,Winter,OVA,4.0,30.0,Finished,548.0,63.0,1.0,,Original,Sci-Fi,278.0,206.0,27.0,20.0
79,Jinki:Extend - Sorekara,2006,Winter,OVA,1.0,23.0,Finished,510.0,54.0,1.0,,Manga,Mecha,292.0,186.0,11.0,11.0
79,Jinki:Extend - Sorekara,2006,Winter,OVA,1.0,23.0,Finished,510.0,54.0,1.0,,Manga,Sci-Fi,292.0,186.0,11.0,11.0
80,Ankoku Cat,2006,Winter,ONA,6.0,6.0,Finished,451.0,50.0,721.9090501121915,,Original,Action,287.0,126.0,21.0,11.0
81,Koi Koi 7 Specials,2006,Winter,Special,2.0,3.0,Finished,447.0,53.0,2.0,,,Comedy,240.0,172.0,15.0,12.0
81,Koi Koi 7 Specials,2006,Winter,Special,2.0,3.0,Finished,447.0,53.0,2.0,,,Ecchi,240.0,172.0,15.0,12.0
82,Catblue: Dynamite,2006,Winter,ONA,1.0,42.0,Finished,344.0,52.0,1.0,,,Action,161.0,154.0,16.0,7.0
82,Catblue: Dynamite,2006,Winter,ONA,1.0,42.0,Finished,344.0,52.0,1.0,,,Fantasy,161.0,154.0,16.0,7.0
83,Gunparade Orchestra OVA,2006,Winter,OVA,3.0,30.0,Finished,194.0,50.0,2.0,,Video Game,Mecha,102.0,73.0,10.0,5.0
84,Tetsuro no Kanata,2006,Winter,OVA,1.0,11.0,Finished,194.0,46.0,721.9090501121915,,,Adventure,143.0,36.0,8.0,5.0
85,Sore Ike! Anpanman: Utaou! Odorou! Minna no Christmas,2006,Winter,Special,1.0,48.0,Finished,82.0,49.0,721.9090501121915,,,Comedy,43.0,19.0,13.0,4.0
85,Sore Ike! Anpanman: Utaou! Odorou! Minna no Christmas,2006,Winter,Special,1.0,48.0,Finished,82.0,49.0,721.9090501121915,,,Fantasy,43.0,19.0,13.0,4.0
86,Hoshi no Oujisama Petit Prince Specials,2006,Winter,Special,4.0,24.0,Finished,63.0,53.0,721.9090501121915,,Novel,Adventure,30.0,22.0,6.0,3.0
87,Happy Seven: The TV Manga - Chibi Chara Moshimo Gekijou,2006,Winter,Special,7.0,2.0,Finished,52.0,47.0,1.0,Studio Hibari,Light Novel,Comedy,28.0,16.0,4.0,3.0
87,Happy Seven: The TV Manga - Chibi Chara Moshimo Gekijou,2006,Winter,Special,7.0,2.0,Finished,52.0,47.0,1.0,Studio Hibari,Light Novel,Fantasy,28.0,16.0,4.0,3.0
88,Gintama,2006,Spring,TV,201.0,25.0,Finished,186683.0,85.0,10592.0,Sunrise,Manga,Action,78777.0,46826.0,30350.0,22763.0
88,Gintama,2006,Spring,TV,201.0,25.0,Finished,186683.0,85.0,10592.0,Sunrise,Manga,Comedy,78777.0,46826.0,30350.0,22763.0
88,Gintama,2006,Spring,TV,201.0,25.0,Finished,186683.0,85.0,10592.0,Sunrise,Manga,Drama,78777.0,46826.0,30350.0,22763.0
88,Gintama,2006,Spring,TV,201.0,25.0,Finished,186683.0,85.0,10592.0,Sunrise,Manga,Sci-Fi,78777.0,46826.0,30350.0,22763.0
89,Ouran Koukou Host Club,2006,Spring,TV,26.0,24.0,Finished,168092.0,80.0,8116.0,bones,Manga,Comedy,116688.0,31037.0,8849.0,6388.0
89,Ouran Koukou Host Club,2006,Spring,TV,26.0,24.0,Finished,168092.0,80.0,8116.0,bones,Manga,Drama,116688.0,31037.0,8849.0,6388.0
89,Ouran Koukou Host Club,2006,Spring,TV,26.0,24.0,Finished,168092.0,80.0,8116.0,bones,Manga,Romance,116688.0,31037.0,8849.0,6388.0
89,Ouran Koukou Host Club,2006,Spring,TV,26.0,24.0,Finished,168092.0,80.0,8116.0,bones,Manga,Slice of Life,116688.0,31037.0,8849.0,6388.0
90,BLACK LAGOON,2006,Spring,TV,12.0,24.0,Finished,146334.0,78.0,4711.0,MADHOUSE,Manga,Action,76692.0,55490.0,6386.0,4970.0
90,BLACK LAGOON,2006,Spring,TV,12.0,24.0,Finished,146334.0,78.0,4711.0,MADHOUSE,Manga,Adventure,76692.0,55490.0,6386.0,4970.0
90,BLACK LAGOON,2006,Spring,TV,12.0,24.0,Finished,146334.0,78.0,4711.0,MADHOUSE,Manga,Drama,76692.0,55490.0,6386.0,4970.0
90,BLACK LAGOON,2006,Spring,TV,12.0,24.0,Finished,146334.0,78.0,4711.0,MADHOUSE,Manga,Thriller,76692.0,55490.0,6386.0,4970.0
91,Suzumiya Haruhi no Yuuutsu,2006,Spring,TV,14.0,23.0,Finished,134074.0,76.0,2586.0,Kyoto Animation,Light Novel,Comedy,79331.0,42862.0,4628.0,4280.0
91,Suzumiya Haruhi no Yuuutsu,2006,Spring,TV,14.0,23.0,Finished,134074.0,76.0,2586.0,Kyoto Animation,Light Novel,Mystery,79331.0,42862.0,4628.0,4280.0
91,Suzumiya Haruhi no Yuuutsu,2006,Spring,TV,14.0,23.0,Finished,134074.0,76.0,2586.0,Kyoto Animation,Light Novel,Sci-Fi,79331.0,42862.0,4628.0,4280.0
91,Suzumiya Haruhi no Yuuutsu,2006,Spring,TV,14.0,23.0,Finished,134074.0,76.0,2586.0,Kyoto Animation,Light Novel,Slice of Life,79331.0,42862.0,4628.0,4280.0
91,Suzumiya Haruhi no Yuuutsu,2006,Spring,TV,14.0,23.0,Finished,134074.0,76.0,2586.0,Kyoto Animation,Light Novel,Supernatural,79331.0,42862.0,4628.0,4280.0
92,Higurashi no Naku Koro ni,2006,Spring,TV,26.0,24.0,Finished,119409.0,75.0,3434.0,Studio DEEN,Visual Novel,Horror,60751.0,41246.0,6105.0,6096.0
92,Higurashi no Naku Koro ni,2006,Spring,TV,26.0,24.0,Finished,119409.0,75.0,3434.0,Studio DEEN,Visual Novel,Mystery,60751.0,41246.0,6105.0,6096.0
92,Higurashi no Naku Koro ni,2006,Spring,TV,26.0,24.0,Finished,119409.0,75.0,3434.0,Studio DEEN,Visual Novel,Psychological,60751.0,41246.0,6105.0,6096.0
92,Higurashi no Naku Koro ni,2006,Spring,TV,26.0,24.0,Finished,119409.0,75.0,3434.0,Studio DEEN,Visual Novel,Supernatural,60751.0,41246.0,6105.0,6096.0
92,Higurashi no Naku Koro ni,2006,Spring,TV,26.0,24.0,Finished,119409.0,75.0,3434.0,Studio DEEN,Visual Novel,Thriller,60751.0,41246.0,6105.0,6096.0
93,NANA,2006,Spring,TV,47.0,23.0,Finished,109853.0,85.0,7977.0,MADHOUSE,Manga,Comedy,53610.0,38023.0,10165.0,5356.0
93,NANA,2006,Spring,TV,47.0,23.0,Finished,109853.0,85.0,7977.0,MADHOUSE,Manga,Drama,53610.0,38023.0,10165.0,5356.0
93,NANA,2006,Spring,TV,47.0,23.0,Finished,109853.0,85.0,7977.0,MADHOUSE,Manga,Music,53610.0,38023.0,10165.0,5356.0
93,NANA,2006,Spring,TV,47.0,23.0,Finished,109853.0,85.0,7977.0,MADHOUSE,Manga,Romance,53610.0,38023.0,10165.0,5356.0
93,NANA,2006,Spring,TV,47.0,23.0,Finished,109853.0,85.0,7977.0,MADHOUSE,Manga,Slice of Life,53610.0,38023.0,10165.0,5356.0
94,xxxHOLiC,2006,Spring,TV,24.0,24.0,Finished,43445.0,76.0,866.0,Production I.G,Manga,Comedy,22568.0,15542.0,1932.0,1866.0
94,xxxHOLiC,2006,Spring,TV,24.0,24.0,Finished,43445.0,76.0,866.0,Production I.G,Manga,Drama,22568.0,15542.0,1932.0,1866.0
94,xxxHOLiC,2006,Spring,TV,24.0,24.0,Finished,43445.0,76.0,866.0,Production I.G,Manga,Horror,22568.0,15542.0,1932.0,1866.0
94,xxxHOLiC,2006,Spring,TV,24.0,24.0,Finished,43445.0,76.0,866.0,Production I.G,Manga,Mystery,22568.0,15542.0,1932.0,1866.0
94,xxxHOLiC,2006,Spring,TV,24.0,24.0,Finished,43445.0,76.0,866.0,Production I.G,Manga,Psychological,22568.0,15542.0,1932.0,1866.0
94,xxxHOLiC,2006,Spring,TV,24.0,24.0,Finished,43445.0,76.0,866.0,Production I.G,Manga,Supernatural,22568.0,15542.0,1932.0,1866.0
95,Air Gear,2006,Spring,TV,25.0,24.0,Finished,38765.0,70.0,701.0,Toei Animation,Manga,Action,22166.0,12183.0,1881.0,1284.0
95,Air Gear,2006,Spring,TV,25.0,24.0,Finished,38765.0,70.0,701.0,Toei Animation,Manga,Comedy,22166.0,12183.0,1881.0,1284.0
95,Air Gear,2006,Spring,TV,25.0,24.0,Finished,38765.0,70.0,701.0,Toei Animation,Manga,Ecchi,22166.0,12183.0,1881.0,1284.0
95,Air Gear,2006,Spring,TV,25.0,24.0,Finished,38765.0,70.0,701.0,Toei Animation,Manga,Sports,22166.0,12183.0,1881.0,1284.0
96,Utawarerumono,2006,Spring,TV,26.0,23.0,Finished,23614.0,73.0,277.0,OLM,Visual Novel,Action,10974.0,9898.0,1090.0,845.0
96,Utawarerumono,2006,Spring,TV,26.0,23.0,Finished,23614.0,73.0,277.0,OLM,Visual Novel,Drama,10974.0,9898.0,1090.0,845.0
96,Utawarerumono,2006,Spring,TV,26.0,23.0,Finished,23614.0,73.0,277.0,OLM,Visual Novel,Fantasy,10974.0,9898.0,1090.0,845.0
96,Utawarerumono,2006,Spring,TV,26.0,23.0,Finished,23614.0,73.0,277.0,OLM,Visual Novel,Sci-Fi,10974.0,9898.0,1090.0,845.0
97,Strawberry Panic,2006,Spring,TV,26.0,25.0,Finished,20243.0,67.0,274.0,MADHOUSE,Other,Drama,9595.0,7760.0,1150.0,912.0
97,Strawberry Panic,2006,Spring,TV,26.0,25.0,Finished,20243.0,67.0,274.0,MADHOUSE,Other,Romance,9595.0,7760.0,1150.0,912.0
98,School Rumble Ni Gakki,2006,Spring,TV,26.0,24.0,Finished,17568.0,77.0,199.0,Studio Comet,Manga,Comedy,12302.0,4064.0,467.0,432.0
98,School Rumble Ni Gakki,2006,Spring,TV,26.0,24.0,Finished,17568.0,77.0,199.0,Studio Comet,Manga,Romance,12302.0,4064.0,467.0,432.0
98,School Rumble Ni Gakki,2006,Spring,TV,26.0,24.0,Finished,17568.0,77.0,199.0,Studio Comet,Manga,Slice of Life,12302.0,4064.0,467.0,432.0
99,ARIA The NATURAL,2006,Spring,TV,26.0,24.0,Finished,16822.0,81.0,299.0,Hal Film Maker,Manga,Fantasy,7720.0,7238.0,909.0,712.0
99,ARIA The NATURAL,2006,Spring,TV,26.0,24.0,Finished,16822.0,81.0,299.0,Hal Film Maker,Manga,Sci-Fi,7720.0,7238.0,909.0,712.0
99,ARIA The NATURAL,2006,Spring,TV,26.0,24.0,Finished,16822.0,81.0,299.0,Hal Film Maker,Manga,Slice of Life,7720.0,7238.0,909.0,712.0
100,Witchblade,2006,Spring,TV,24.0,24.0,Finished,13703.0,67.0,116.0,GONZO,Comic,Action,6234.0,5662.0,686.0,580.0
100,Witchblade,2006,Spring,TV,24.0,24.0,Finished,13703.0,67.0,116.0,GONZO,Comic,Sci-Fi,6234.0,5662.0,686.0,580.0
101,Digimon Savers,2006,Spring,TV,48.0,23.0,Finished,12495.0,66.0,196.0,Toei Animation,Original,Action,9707.0,1419.0,667.0,373.0
101,Digimon Savers,2006,Spring,TV,48.0,23.0,Finished,12495.0,66.0,196.0,Toei Animation,Original,Adventure,9707.0,1419.0,667.0,373.0
101,Digimon Savers,2006,Spring,TV,48.0,23.0,Finished,12495.0,66.0,196.0,Toei Animation,Original,Comedy,9707.0,1419.0,667.0,373.0
101,Digimon Savers,2006,Spring,TV,48.0,23.0,Finished,12495.0,66.0,196.0,Toei Animation,Original,Drama,9707.0,1419.0,667.0,373.0
101,Digimon Savers,2006,Spring,TV,48.0,23.0,Finished,12495.0,66.0,196.0,Toei Animation,Original,Fantasy,9707.0,1419.0,667.0,373.0
101,Digimon Savers,2006,Spring,TV,48.0,23.0,Finished,12495.0,66.0,196.0,Toei Animation,Original,Sci-Fi,9707.0,1419.0,667.0,373.0
102,Tsubasa Chronicle 2nd Season,2006,Spring,TV,26.0,25.0,Finished,11795.0,71.0,110.0,,Manga,Adventure,7526.0,3435.0,302.0,272.0
102,Tsubasa Chronicle 2nd Season,2006,Spring,TV,26.0,25.0,Finished,11795.0,71.0,110.0,,Manga,Drama,7526.0,3435.0,302.0,272.0
102,Tsubasa Chronicle 2nd Season,2006,Spring,TV,26.0,25.0,Finished,11795.0,71.0,110.0,,Manga,Fantasy,7526.0,3435.0,302.0,272.0
102,Tsubasa Chronicle 2nd Season,2006,Spring,TV,26.0,25.0,Finished,11795.0,71.0,110.0,,Manga,Mystery,7526.0,3435.0,302.0,272.0
102,Tsubasa Chronicle 2nd Season,2006,Spring,TV,26.0,25.0,Finished,11795.0,71.0,110.0,,Manga,Romance,7526.0,3435.0,302.0,272.0
103,Saiunkoku Monogatari,2006,Spring,TV,39.0,25.0,Finished,10606.0,74.0,157.0,MADHOUSE,Light Novel,Adventure,5676.0,3382.0,550.0,545.0
103,Saiunkoku Monogatari,2006,Spring,TV,39.0,25.0,Finished,10606.0,74.0,157.0,MADHOUSE,Light Novel,Comedy,5676.0,3382.0,550.0,545.0
103,Saiunkoku Monogatari,2006,Spring,TV,39.0,25.0,Finished,10606.0,74.0,157.0,MADHOUSE,Light Novel,Drama,5676.0,3382.0,550.0,545.0
103,Saiunkoku Monogatari,2006,Spring,TV,39.0,25.0,Finished,10606.0,74.0,157.0,MADHOUSE,Light Novel,Fantasy,5676.0,3382.0,550.0,545.0
103,Saiunkoku Monogatari,2006,Spring,TV,39.0,25.0,Finished,10606.0,74.0,157.0,MADHOUSE,Light Novel,Romance,5676.0,3382.0,550.0,545.0
104,.hack//Roots,2006,Spring,TV,26.0,24.0,Finished,8554.0,64.0,56.0,Bee Train,Original,Adventure,4867.0,2701.0,428.0,291.0
104,.hack//Roots,2006,Spring,TV,26.0,24.0,Finished,8554.0,64.0,56.0,Bee Train,Original,Drama,4867.0,2701.0,428.0,291.0
104,.hack//Roots,2006,Spring,TV,26.0,24.0,Finished,8554.0,64.0,56.0,Bee Train,Original,Fantasy,4867.0,2701.0,428.0,291.0
104,.hack//Roots,2006,Spring,TV,26.0,24.0,Finished,8554.0,64.0,56.0,Bee Train,Original,Sci-Fi,4867.0,2701.0,428.0,291.0
105,Juu Ou Sei,2006,Spring,TV,11.0,22.0,Finished,8330.0,66.0,60.0,bones,Manga,Action,3913.0,3810.0,255.0,178.0
105,Juu Ou Sei,2006,Spring,TV,11.0,22.0,Finished,8330.0,66.0,60.0,bones,Manga,Adventure,3913.0,3810.0,255.0,178.0
105,Juu Ou Sei,2006,Spring,TV,11.0,22.0,Finished,8330.0,66.0,60.0,bones,Manga,Drama,3913.0,3810.0,255.0,178.0
105,Juu Ou Sei,2006,Spring,TV,11.0,22.0,Finished,8330.0,66.0,60.0,bones,Manga,Mystery,3913.0,3810.0,255.0,178.0
105,Juu Ou Sei,2006,Spring,TV,11.0,22.0,Finished,8330.0,66.0,60.0,bones,Manga,Sci-Fi,3913.0,3810.0,255.0,178.0
106,KIBA,2006,Spring,TV,51.0,24.0,Finished,8214.0,67.0,96.0,MADHOUSE,Original,Adventure,3476.0,3391.0,559.0,419.0
106,KIBA,2006,Spring,TV,51.0,24.0,Finished,8214.0,67.0,96.0,MADHOUSE,Original,Fantasy,3476.0,3391.0,559.0,419.0
107,Inukami!,2006,Spring,TV,26.0,23.0,Finished,7838.0,67.0,31.0,Seven Arcs,Light Novel,Comedy,3506.0,3317.0,418.0,322.0
107,Inukami!,2006,Spring,TV,26.0,23.0,Finished,7838.0,67.0,31.0,Seven Arcs,Light Novel,Ecchi,3506.0,3317.0,418.0,322.0
107,Inukami!,2006,Spring,TV,26.0,23.0,Finished,7838.0,67.0,31.0,Seven Arcs,Light Novel,Romance,3506.0,3317.0,418.0,322.0
107,Inukami!,2006,Spring,TV,26.0,23.0,Finished,7838.0,67.0,31.0,Seven Arcs,Light Novel,Supernatural,3506.0,3317.0,418.0,322.0
108,Simoun,2006,Spring,TV,26.0,23.0,Finished,7741.0,70.0,78.0,Studio DEEN,Manga,Drama,4914.0,1918.0,343.0,306.0
108,Simoun,2006,Spring,TV,26.0,23.0,Finished,7741.0,70.0,78.0,Studio DEEN,Manga,Fantasy,4914.0,1918.0,343.0,306.0
108,Simoun,2006,Spring,TV,26.0,23.0,Finished,7741.0,70.0,78.0,Studio DEEN,Manga,Romance,4914.0,1918.0,343.0,306.0
109,Oban Star-Racers,2006,Spring,TV,26.0,25.0,Finished,7307.0,72.0,121.0,,Original,Adventure,3797.0,2884.0,222.0,209.0
109,Oban Star-Racers,2006,Spring,TV,26.0,25.0,Finished,7307.0,72.0,121.0,,Original,Mecha,3797.0,2884.0,222.0,209.0
109,Oban Star-Racers,2006,Spring,TV,26.0,25.0,Finished,7307.0,72.0,121.0,,Original,Sci-Fi,3797.0,2884.0,222.0,209.0
110,Aa! Megami-sama!: Sorezore no Tsubasa,2006,Spring,TV,22.0,24.0,Finished,7130.0,72.0,50.0,AIC,Manga,Comedy,4843.0,1790.0,186.0,184.0
110,Aa! Megami-sama!: Sorezore no Tsubasa,2006,Spring,TV,22.0,24.0,Finished,7130.0,72.0,50.0,AIC,Manga,Romance,4843.0,1790.0,186.0,184.0
110,Aa! Megami-sama!: Sorezore no Tsubasa,2006,Spring,TV,22.0,24.0,Finished,7130.0,72.0,50.0,AIC,Manga,Supernatural,4843.0,1790.0,186.0,184.0
112,Gakuen Heaven,2006,Spring,TV,13.0,26.0,Finished,6992.0,59.0,60.0,Tokyo Kids,Visual Novel,Comedy,3730.0,2275.0,457.0,273.0
112,Gakuen Heaven,2006,Spring,TV,13.0,26.0,Finished,6992.0,59.0,60.0,Tokyo Kids,Visual Novel,Drama,3730.0,2275.0,457.0,273.0
112,Gakuen Heaven,2006,Spring,TV,13.0,26.0,Finished,6992.0,59.0,60.0,Tokyo Kids,Visual Novel,Romance,3730.0,2275.0,457.0,273.0
113,Shinigami no Ballad.,2006,Spring,TV,6.0,25.0,Finished,6355.0,65.0,26.0,Group TAC,Light Novel,Drama,2940.0,2857.0,214.0,191.0
